strike,option_type,moneyness,market_iv,reimplied_iv,sabr_iv,market_bid,market_ask,market_mid,baw_price,absolute_diff,percent_diff,half_spreads,vega,vol_error_vol_points,predicted_price_error
755.0,put,-0.006872234719149772,0.1429148163789111,0.14210431526733436,0.14323278547554702,12.78,12.82,12.8,12.91933018668496,0.11933018668495876,0.009322670834762403,5.9665093342478,1.0575337558765163,0.11284702082126619,0.11933953376858907
756.0,put,-0.005556833705532727,0.1421246088123448,0.1412844370703962,0.14226270831711282,13.15,13.2,13.175,13.278815578937342,0.10381557893734161,0.007879740336800122,4.152623157493753,1.0612664451866038,0.09782712467166221,0.10382064484312167
757.0,put,-0.004241432691915792,0.1413365074144645,0.14046467212994265,0.1413001598507011,13.54,13.58,13.559999999999999,13.648921097448957,0.08892109744895826,0.006557603056707838,4.44605487244781,1.064332580579297,0.08354877207584488,0.08892368018771549
758.0,put,-0.002926031678298746,0.1405020373405034,0.13959635782818347,0.14034557306411313,13.93,13.97,13.95,14.029917146271325,0.07991714627132573,0.00572882768970077,3.9958573135661943,1.0666975285530178,0.07492152359296622,0.07991860405204368
759.0,put,-0.0016106306646817004,0.1397601856328217,0.13881835686064492,0.13939940080731883,14.34,14.38,14.36,14.422073797099717,0.06207379709971761,0.004322687820314597,3.103689854985809,1.0683267502747285,0.058104394667390924,0.062074479131694005
760.0,put,-0.0002952296510646546,0.1390622753929543,0.1380818251656381,0.13846211606295328,14.76,14.81,14.785,14.825659879854545,0.040659879854544556,0.0027500764189749448,1.6263951941817592,1.0691860005568543,0.038029089731517196,0.04066017035485861
761.0,call,0.0010201713625523912,0.1378351818663233,0.13764539965603345,0.13753421211431965,14.36,14.39,14.375,14.363083888845356,-0.011916111154643971,-0.0008289468629317545,-0.794407410309568,1.0717128683078947,-0.011118754171379752,-0.011916111925019764
762.0,call,0.002335572376169326,0.1370301920071296,0.1368463446701384,0.13661620259331356,13.8,13.83,13.815000000000001,13.790342202772827,-0.024657797227174427,-0.0017848568387386482,-1.64385314847833,1.0714147451561296,-0.023014207682484078,-0.02465776145909892
763.0,call,0.0036509733897862606,0.1362178292306169,0.1360397272701767,0.1357086213893314,13.25,13.28,13.265,13.229561642949257,-0.03543835705074372,-0.0026715685677153197,-2.362557136716298,1.0702961613820783,-0.033110588084531156,-0.03543813532797688
764.0,call,0.004966374403403417,0.1353497658641835,0.13517726775352995,0.1348120223991831,12.7,12.74,12.719999999999999,12.68097917689352,-0.039020823106479696,-0.003067674772521989,-1.9510411553239397,1.0683308616745713,-0.03652453543468437,-0.03902028841319976
765.0,call,0.006281775417020352,0.1345650335218765,0.13439788537216588,0.13392697909710255,12.18,12.21,12.195,12.14482371767649,-0.05017628232351079,-0.00411449629549084,-3.345085488233926,1.0654945306522556,-0.04709062750633264,-0.050174806052980095
766.0,call,0.007597176430637509,0.1338158623813054,0.13365385634472554,0.13305408390337908,11.67,11.7,11.684999999999999,11.621314665530699,-0.0636853344692998,-0.0054501783884723844,-4.2456889646200775,1.0617651162224462,-0.05997724413464578,-0.0636817455893242
767.0,call,0.008912577444254444,0.1330541319747288,0.1328971075786004,0.13219394732997822,11.17,11.2,11.184999999999999,11.110660379345624,-0.07433962065437427,-0.006646367514919471,-4.9559747102917235,1.0571231625875477,-0.07031602486221866,-0.07433269858293322
768.0,call,0.010227978457871378,0.1322785463256531,0.1321263502215743,0.13134719688185384,10.68,10.71,10.695,10.613056587772244,-0.0819434122277567,-0.007661843125549948,-5.462894148516906,1.0515521488553503,-0.07791533397204509,-0.08193203686708629
769.0,call,0.011543379471488535,0.1315356526977377,0.13138809666309664,0.1305144756936099,10.2,10.24,10.219999999999999,10.128684752216524,-0.09131524778347533,-0.008934955751807763,-4.565762389173661,1.0450388284819923,-0.08736209694867325,-0.09129678344897173
770.0,call,0.01285878048510547,0.1307769046976397,0.13063384824974128,0.12969644088285098,9.74,9.77,9.754999999999999,9.657710396694036,-0.09728960330596337,-0.009973306335824026,-6.4859735537310295,1.037573564165939,-0.09374073668902971,-0.09726291027397736
771.0,call,0.014174181498722627,0.130146821964103,0.13000800401950913,0.12889376160404994,9.3,9.33,9.315000000000001,9.200281422298387,-0.11471857770161442,-0.012315467278756244,-7.6479051801077915,1.0291506518995241,-0.11142424154591823,-0.1146723308243918
772.0,call,0.015489582512339561,0.1294029166508625,0.12926829268769707,0.12810711679018538,8.86,8.89,8.875,8.75652642682555,-0.11847357317444995,-0.013349135005571826,-7.898238211629698,1.019768627407558,-0.11611758975116904,-0.11841307511842357
773.0,call,0.016804983525956496,0.1287394488793007,0.128608810379128,0.1273371925737838,8.44,8.47,8.455,8.32655305278287,-0.1284469472171299,-0.015191832905633341,-8.563129814475003,1.0094305475439214,-0.12716178053442106,-0.1283609857515206
774.0,call,0.018120384539573653,0.1281584584653561,0.12803160070224326,0.12658467938442108,8.04,8.07,8.055,7.910446389500771,-0.1445536104992291,-0.01794582377395768,-9.636907366614908,0.9981442389082938,-0.14469213178221751,-0.14442361775378004
775.0,call,0.019435785553190588,0.1275106884025473,0.1273875407509055,0.12585026872617847,7.65,7.67,7.66,7.508267457211926,-0.15173254278807402,-0.019808425951445694,-15.173254278807725,0.9859225056281673,-0.15372720247270322,-0.15156310864509615
776.0,call,0.020751186566807522,0.1268448982375677,0.12672535221374076,0.1251346496459493,7.26,7.29,7.275,7.120051802630269,-0.1549481973697313,-0.021298721287935574,-10.329879824648668,0.9727832885153108,-0.1590702567791452,-0.1547408874945918
777.0,call,0.02206658758042468,0.1262643766690876,0.12614824019253937,0.12443850491177146,6.9,6.92,6.91,6.745808236614848,-0.16419176338515218,-0.023761470822742718,-16.41917633851557,0.9587497677657986,-0.17097352807679128,-0.1639208303377229
778.0,call,0.023381988594041614,0.1256674439363454,0.12555461648041633,0.12376250692930815,6.54,6.57,6.555,6.385517744780605,-0.16948225521939442,-0.025855416509442324,-11.2988170146262,0.9438504022473815,-0.1792109551108173,-0.16914833206848234
779.0,call,0.02469738960765877,0.1251073981096647,0.1249977384064485,0.12310731343400526,6.2,6.23,6.215,6.039132601315803,-0.17586739868419698,-0.02829724838040177,-11.724493245613035,0.9281188994011202,-0.18904249724432387,-0.1754539144824412
780.0,call,0.026012790621275705,0.1245866758461044,0.12448004537486747,0.12247356300596919,5.88,5.9,5.890000000000001,5.706575714650014,-0.18342428534998678,-0.03114164437181439,-18.342428534998255,0.9115941106477621,-0.2006482368898277,-0.18290975106062396
781.0,call,0.02732819163489264,0.1240526099414028,0.12394891838004549,0.12186187046388428,5.56,5.59,5.574999999999999,5.387740230943017,-0.1872597690569826,-0.03358919624340496,-12.483984603798737,0.8943198494094418,-0.2087047916161211,-0.18664883780915834
782.0,call,0.028643592648509797,0.123505417857437,0.12340457824824556,0.1212728222028787,5.26,5.28,5.27,5.082489417588305,-0.1875105824116945,-0.03558075567584336,-18.751058241169016,0.8763446300406486,-0.21317560453668616,-0.18681529629139385
783.0,call,0.02995899366212673,0.1230032581655052,0.12290513974502426,0.12070697154870683,4.97,4.99,4.98,4.790656844083498,-0.18934315591650286,-0.0380207140394584,-18.93431559164985,0.8577213287043861,-0.2198168196317435,-0.1885415746061114
784.0,call,0.03127439467574389,0.1225503278035775,0.12245480105347667,0.12016483420647445,4.69,4.72,4.705,4.51204687179764,-0.19295312820236,-0.04101022916096918,-12.863541880157607,0.8385067690110491,-0.22899668470022227,-0.19201527020222534
785.0,call,0.03258979568936082,0.1220910618709875,0.12199804595178931,0.11964688388596012,4.43,4.45,4.4399999999999995,4.246435457524495,-0.1935645424755048,-0.04359561767466325,-19.356454247550033,0.8187612378385722,-0.23511620658291932,-0.1925040363377405
786.0,call,0.03390519670297776,0.1215648606274213,0.12147432545388442,0.11915354818700948,4.17,4.19,4.18,3.993571268447246,-0.18642873155275375,-0.044600175012620515,-18.642873155274945,0.7985479390219874,-0.23207772668749488,-0.1853251903392071
787.0,call,0.035220597716594915,0.121159041889937,0.12107081321331835,0.11868520482720488,3.93,3.95,3.9400000000000004,3.753177098544445,-0.18682290145555536,-0.04741698006486176,-18.68229014555552,0.7779323946145,-0.2385608386113472,-0.1855842044421686
788.0,call,0.03653599873021185,0.1206896642997813,0.12060371534149049,0.11824217828989947,3.69,3.72,3.705,3.5249515688233135,-0.18004843117668656,-0.04859606779397748,-12.003228745112338,0.7569818054515176,-0.236153705159102,-0.1787640580954024
789.0,call,0.037851399743828784,0.1202877678757448,0.12020397353824178,0.11782473696372019,3.47,3.5,3.4850000000000003,3.3085710864266336,-0.17642891357336676,-0.05062522627643235,-11.76192757155786,0.7357643840960604,-0.237923657452159,-0.1750557532871698
790.0,call,0.03916680075744594,0.1198238579184785,0.1197421948823309,0.11743309083495444,3.26,3.28,3.2699999999999996,3.1036920309401492,-0.16630796905985035,-0.050858706134510816,-16.63079690598502,0.7143486744302097,-0.23091040473764562,-0.16495054153648037
791.0,call,0.040482201771062876,0.1194370449165357,0.11935738766426256,0.11706738978212762,3.06,3.08,3.0700000000000003,2.9099531304498885,-0.16004686955011183,-0.05213253079808202,-16.004686955011167,0.6928028725252444,-0.22899978821349365,-0.158651711081981
792.0,call,0.04179760278468003,0.1190642406436335,0.11898651452228608,0.11672772250802829,2.87,2.89,2.88,2.726977985332237,-0.153022014667763,-0.053132643981862154,-15.302201466776285,0.6711941634774066,-0.2258792014257785,-0.15160880164792
793.0,call,0.04311300379829697,0.1187099507376035,0.11863408065171313,0.11641411612900585,2.69,2.71,2.7,2.5543776946012606,-0.14562230539873955,-0.053934187184718346,-14.562230539873942,0.6495880881920435,-0.2219964522707285,-0.14420625101595877
794.0,call,0.0444284048119139,0.1183793846681897,0.118305294653009,0.11612653642522598,2.52,2.54,2.5300000000000002,2.3917535380330817,-0.1382464619669186,-0.05464287034265556,-13.824646196691846,0.6280479529260585,-0.21787582277830175,-0.13683646448799314
795.0,call,0.04574380582553106,0.1179169363041044,0.11784466311144053,0.11586488873942484,2.35,2.37,2.3600000000000003,2.238699667259534,-0.12130033274046648,-0.05139844607646884,-12.130033274046637,0.6066342930591828,-0.19797743720156857,-0.12009990265844231
796.0,call,0.04705920683914799,0.1176470651600842,0.11757641803078785,0.11562901949624922,2.2,2.22,2.21,2.0948057605472283,-0.11519423945277163,-0.05212409025012291,-11.519423945277152,0.585404400050793,-0.19473985345386247,-0.1140015670771377
797.0,call,0.04837460785276515,0.1172478044367873,0.11717882132418114,0.11541871830016047,2.05,2.07,2.0599999999999996,1.9596595989120082,-0.10034040108799136,-0.04870893256698611,-10.034040108799127,0.5644119188933372,-0.17601030240206733,-0.09934231252374738
798.0,call,0.049690008866382085,0.1170691610320984,0.11700164076898509,0.11523372055765763,1.92,1.94,1.93,1.832849525374205,-0.09715047462579496,-0.05033703348486786,-9.715047462579488,0.5437065204881741,-0.17679202113274617,-0.09612297466015716
799.0,call,0.05100540987999902,0.1167667463033628,0.11670072623131303,0.11507371055967011,1.79,1.81,1.8,1.713966754285071,-0.0860332457149291,-0.047796247619405055,-8.603324571492902,0.5233336512829423,-0.16270156716429174,-0.08514720521354567
800.0,call,0.052320810893616176,0.1163298252175177,0.11626534832236139,0.11493832495265771,1.66,1.68,1.67,1.6026075034671177,-0.06739249653288226,-0.04035478834304327,-6.73924965328822,0.5033343600043927,-0.1327023369703681,-0.06679364585006749
805.0,call,0.058897815961701294,0.1151563548636001,0.11509830203154064,0.11461520400421746,1.16,1.17,1.165,1.1451074411098656,-0.019892558890134415,-0.01707515784560894,-3.9785117780268795,0.41006377903906044,-0.04830980273231866,-0.019810100273046118
810.0,call,0.06547482102978641,0.1144048680635909,0.1143521031593567,0.11483283324664645,0.8,0.81,0.805,0.8207725899330037,0.015772589933003678,0.019593279419880344,3.154517986600733,0.32976820334839063,0.048073008728974354,0.015852949718105372
815.0,call,0.07205182609787131,0.1141158568295067,0.11406741997678577,0.11551642001958828,0.55,0.56,0.555,0.5924301797896471,0.03743017978964702,0.06744176538675138,7.486035957929398,0.2630677619722577,0.14490000428025174,0.03811851983577638
820.0,call,0.07862883116595643,0.1143211943738015,0.11427627469877573,0.11658976754098994,0.38,0.39,0.385,0.43176091122647725,0.04676091122647724,0.12145691227656426,9.35218224529544,0.2090403155862397,0.23134928422142154,0.048361327384296625
